user_x,user_y,relation
774,869,0.35
774,844,0.67
774,824,0.18
774,776,0.59
774,921,0.36
774,832,0.98
774,900,0.0
774,867,0.66
775,775,1.0
775,960,0.47
775,953,0.87
775,807,0.13
775,785,0.05
775,908,0.68
775,940,0.71
775,964,0.43
775,889,0.32
775,787,0.15
775,828,0.64
775,802,0.59
775,997,0.33
775,904,0.18
775,868,0.96
775,899,0.6
775,842,0.84
776,776,1.0
776,808,0.84
776,853,0.69
776,908,0.79
776,848,0.39
777,777,1.0
777,906,0.64
777,980,0.86
777,894,0.94
777,901,0.92
777,1000,0.76
777,794,0.92
777,781,0.19
777,907,0.17
777,832,0.73
777,950,0.93
777,782,0.63
777,965,0.51
777,949,0.7
777,960,0.36
778,778,1.0
779,779,1.0
779,928,0.69
779,906,0.76
779,800,0.01
779,928,0.48
779,817,0.66
779,822,0.81
779,980,0.56
779,964,0.53
779,812,0.47
779,938,0.83
779,795,0.2
779,886,0.22
779,791,0.24
780,780,1.0
780,953,0.96
780,857,0.04
780,786,0.9
780,809,0.13
780,797,0.96
780,1000,0.62
780,864,0.31
780,899,0.78
780,794,0.56
781,781,1.0
781,861,0.64
781,815,0.35
781,921,0.12
781,935,0.89
781,979,0.17
781,843,0.33
781,932,0.71
781,824,0.5
781,885,0.84
781,844,0.46
781,921,0.1
782,782,1.0
782,879,0.55
782,990,0.18
782,967,0.16
782,908,0.23
782,833,0.53
782,810,0.82
783,783,1.0
783,946,0.76
783,852,0.73
783,802,0.9
783,979,0.44
783,801,0.03
783,853,0.63
784,784,1.0
784,834,0.36
784,986,0.87
784,885,0.14
784,817,0.34
784,973,0.84
784,881,0.85
784,925,0.88
784,985,0.29
784,995,0.08
784,810,0.17
784,983,0.75
784,787,0.82
784,835,0.3
784,920,0.92
784,945,0.21
784,935,0.76
784,792,0.53
785,785,1.0
785,874,0.16
785,911,0.69
785,917,0.68
785,852,0.73
785,830,0.35
785,845,0.12
785,963,0.3
785,857,0.21
785,984,0.43
785,838,0.71
785,933,0.81
785,959,0.81
786,786,1.0
786,927,0.97
786,838,0.86
786,870,0.06
786,929,0.89
786,802,0.88
786,825,0.34
786,802,0.67
786,966,1.0
786,958,0.15
786,961,0.88
786,867,0.43
786,830,0.46
786,974,0.44
786,815,0.14
786,996,0.47
786,813,0.43
786,991,0.78
786,908,0.19
786,836,0.59
786,911,0.98
787,787,1.0
787,835,0.35
787,991,0.59
787,818,0.02
787,946,0.92
787,985,0.76
787,832,0.59
787,827,0.9
787,935,0.14
787,994,0.08
787,793,0.28
787,911,0.26
787,872,0.22
787,791,0.02
787,960,0.24
787,998,0.97
788,788,1.0
788,999,0.28
788,907,0.6
788,968,0.12
788,844,0.42
788,980,0.87
788,973,0.22
788,858,0.12
788,967,0.7
788,796,0.86
788,934,0.1
789,789,1.0
789,955,0.91
789,832,0.98
789,840,0.93
789,862,0.13
789,794,0.37
789,931,0.3
789,864,0.63
789,867,0.3
789,973,0.72
789,828,0.51
789,842,0.55
789,801,0.99
789,820,0.79
790,790,1.0
790,885,0.1
790,844,0.62
790,906,0.83
790,925,0.04
790,890,0.91
790,979,0.8
790,896,0.98
790,945,0.69
790,973,1.0
790,882,0.6
790,897,0.72
791,791,1.0
791,875,0.94
791,883,0.3
791,871,0.36
791,929,0.82
791,923,0.27
791,973,0.8
791,995,0.59
791,856,0.84
791,794,0.2
791,913,0.14
791,993,0.67
792,792,1.0
792,830,0.36
792,990,0.89
792,945,0.14
792,881,0.66
792,826,0.12
792,945,0.86
792,911,0.32
792,958,0.49
792,958,0.15
792,888,0.5
792,810,0.81
792,976,0.76
792,825,0.71
792,908,0.85
792,806,0.53
792,864,0.26
792,885,0.81
792,958,0.15
793,793,1.0
793,944,0.9
793,943,0.95
793,898,0.03
793,881,0.99
793,903,1.0
793,873,0.11
793,920,0.2
793,868,0.71
793,897,0.22
794,794,1.0
794,944,0.77
794,836,0.92
794,833,0.1
794,846,0.88
794,943,0.78
794,977,0.87
794,959,0.65
794,920,0.28
794,849,0.18
794,975,0.57
794,898,0.1
794,991,0.22
794,977,0.05
794,805,0.94
794,827,0.33
794,890,0.17
794,928,0.19
795,795,1.0
795,994,0.5
796,796,1.0
796,923,0.78
796,856,0.83
796,900,0.1
796,938,0.75
796,857,0.72
796,944,0.29
796,933,0.91
796,982,1.0
796,937,0.32
796,876,0.49
796,995,0.03
796,964,0.63
796,799,0.7
796,818,0.74
796,835,0.72
796,851,0.98
796,870,0.33
796,881,0.0
796,909,0.33
796,824,0.47
797,797,1.0
797,994,0.23
797,808,0.72
797,876,0.29
797,920,0.03
798,798,1.0
798,842,0.65
798,845,0.24
798,954,0.32
798,953,0.21
798,829,0.68
798,856,0.8
798,876,0.23
798,884,0.26
799,799,1.0
799,882,0.06
799,837,0.86
799,922,0.84
799,996,0.72
799,974,0.65
799,905,0.36
799,898,0.62
799,891,0.76
799,889,0.72
799,921,0.75
799,839,0.08
799,886,0.05
799,989,0.31
799,851,0.54
799,959,0.55
799,954,0.29
799,953,0.32
799,980,0.58
799,975,0.56
800,800,1.0
800,868,0.55
800,965,0.43
801,801,1.0
801,889,0.38
801,883,0.97
801,961,0.16
801,907,0.49
801,948,0.45
801,950,0.32
801,805,0.29
802,802,1.0
802,808,0.29
802,810,0.99
802,895,0.19
802,964,0.87
802,926,0.31
802,938,0.95
803,803,1.0
803,818,0.86
803,951,0.74
803,980,0.94
803,948,0.72
803,918,0.19
803,970,0.45
804,804,1.0
804,975,0.38
804,856,0.28
804,970,0.1
804,984,0.13
804,896,0.59
805,805,1.0
805,839,0.98
805,860,0.34
805,829,0.36
805,984,0.17
805,942,0.46
805,814,0.53
805,952,0.28
805,954,0.15
805,952,0.56
805,958,0.34
806,806,1.0
806,989,0.46
806,815,0.23
806,846,0.57
806,815,0.18
806,813,0.36
806,972,0.31
806,991,0.66
807,807,1.0
807,984,0.88
807,854,0.27
807,911,0.23
807,884,0.31
807,849,0.55
807,818,0.14
807,893,0.2
807,917,0.51
807,811,0.91
807,880,0.36
808,808,1.0
808,879,0.47
808,854,0.99
808,922,0.9
809,809,1.0
809,955,0.57
809,911,0.81
809,820,0.82
809,955,0.16
810,810,1.0
810,936,0.24
810,820,0.05
810,938,0.5
810,816,0.13
810,968,0.07
810,836,0.47
810,913,0.22
810,935,0.38
810,947,0.36
810,969,0.91
810,812,0.47
810,835,0.3
810,880,0.17
810,861,0.45
810,910,0.39
810,871,0.37
810,830,0.61
810,931,0.41
810,826,0.93
811,811,1.0
811,813,0.74
811,979,0.46
811,962,0.74
811,994,0.52
811,832,0.72
811,827,0.84
811,828,0.6
811,962,0.45
811,990,0.85
811,865,0.48
811,863,0.04
811,972,0.43
811,859,0.62
811,855,0.68
811,979,0.78
812,812,1.0
812,886,0.97
812,889,0.96
812,839,0.16
812,912,0.33
812,947,0.68
812,854,0.59
812,908,0.7
813,813,1.0
813,941,0.26
813,855,0.45
813,921,0.68
813,965,0.06
813,824,0.19
813,977,0.26
813,834,0.82
814,814,1.0
814,833,0.76
814,945,0.51
814,850,0.03
814,929,0.91
814,876,0.34
814,916,0.09
814,895,0.28
814,917,0.72
814,822,0.43
814,958,0.33
814,856,0.83
814,899,0.65
814,818,0.1
815,815,1.0
815,950,0.31
815,985,0.22
815,867,0.93
815,982,0.13
815,898,0.61
815,927,0.55
815,843,0.32
815,985,0.88
815,882,0.08
816,816,1.0
817,817,1.0
817,918,0.35
817,910,0.89
817,919,0.22
817,868,0.22
817,876,0.87
817,866,0.55
817,839,0.46
817,999,0.01
817,833,0.62
817,894,0.52
817,866,0.94
817,824,0.54
817,856,0.61
817,979,0.89
817,828,0.31
817,953,0.93
817,869,0.72
817,825,0.29
817,858,0.29
818,818,1.0
818,985,0.82
818,849,0.91
818,836,0.78
818,873,0.17
818,889,0.97
818,952,0.08
818,847,0.23
818,936,0.18
818,850,0.05
818,836,0.21
818,847,0.95
818,920,0.46
819,819,1.0
819,886,0.56
819,946,0.42
819,921,0.07
819,960,0.86
819,901,0.24
819,857,0.82
819,938,0.89
819,864,0.74
819,947,0.7
819,981,0.83
819,859,0.5
820,820,1.0
820,993,0.94
820,849,0.27
820,889,0.71
820,960,0.45
820,827,0.6
820,889,0.65
820,945,0.84
820,828,0.76
820,945,0.62
820,849,0.05
820,868,0.45
820,874,0.76
820,919,0.62
820,914,0.04
821,821,1.0
821,899,0.91
821,885,0.96
821,862,0.91
821,978,0.88
821,846,0.6
821,862,0.05
821,859,0.83
821,915,0.96
821,881,0.59
821,927,0.77
821,836,0.84
821,905,0.9
821,916,0.57
821,932,0.83
821,830,0.28
821,845,0.33
821,858,0.47
821,979,0.84
821,1000,0.18
821,853,0.28
822,822,1.0
822,867,0.68
822,955,0.97
822,928,0.08
822,962,0.59
822,974,0.49
822,940,0.35
822,894,0.6
822,914,0.05
822,924,0.38
822,989,0.15
822,841,0.04
822,894,0.3
822,991,0.34
822,947,0.34
822,836,0.65
822,951,0.77
822,833,0.93
822,845,0.67
822,861,0.38
823,823,1.0
823,909,0.52
823,991,0.77
824,824,1.0
824,995,0.23
824,1000,0.89
824,888,0.37
824,979,0.76
824,958,0.03
824,999,0.35
824,915,0.28
824,836,0.33
825,825,1.0
825,853,0.58
825,954,0.47
825,859,0.44
825,951,0.09
825,973,0.05
825,911,0.51
825,920,0.41
825,952,0.66
825,905,0.14
825,903,0.84
825,965,0.56
825,984,0.93
825,995,0.96
825,911,0.23
825,910,0.8
825,930,0.4
825,864,0.92
825,983,0.78
825,846,0.43
826,826,1.0
826,994,0.02
826,983,0.5
826,937,0.29
826,937,0.63
826,929,0.79
826,956,0.95
826,935,0.49
826,828,0.8
826,994,0.56
826,917,0.09
826,854,0.54
826,959,0.31
826,949,0.42
826,902,0.8
826,880,0.84
826,985,0.54
827,827,1.0
827,942,0.36
828,828,1.0
828,998,0.02
828,945,0.38
828,899,0.75
828,915,0.67
829,829,1.0
829,898,0.63
829,971,0.89
829,844,0.9
829,989,0.79
829,834,0.27
829,926,0.34
829,950,0.78
829,947,0.2
829,886,0.4
829,956,0.05
829,833,0.79
829,979,0.37
830,830,1.0
830,966,0.72
830,969,0.31
830,882,0.76
830,880,0.38
830,931,0.99
830,893,0.97
830,901,0.94
830,912,0.86
830,902,0.52
830,873,0.6
830,992,0.04
830,841,0.65
830,979,0.96
830,867,0.15
831,831,1.0
831,988,0.16
831,966,0.06
832,832,1.0
833,833,1.0
833,834,0.34
833,944,0.76
833,950,0.29
833,949,0.81
833,881,0.66
833,891,0.57
833,889,0.39
833,976,0.16
833,884,0.73
833,898,0.02
833,994,0.91
833,884,0.14
833,913,0.4
833,981,0.69
833,900,0.45
833,934,0.42
834,834,1.0
834,840,0.17
834,870,0.91
834,986,0.24
835,835,1.0
835,891,0.14
835,855,0.22
835,892,0.3
835,991,0.8
835,931,0.41
835,962,0.46
835,994,0.36
835,898,0.28
835,993,0.19
835,943,0.37
835,910,0.81
836,836,1.0
836,978,0.85
836,930,0.94
836,997,0.16
836,943,0.98
836,865,0.64
836,936,0.49
836,905,0.88
836,903,0.69
836,883,0.65
836,873,0.29
836,981,0.57
836,988,0.85
836,978,0.11
836,981,0.68
836,923,1.0
836,895,0.92
836,899,0.53
836,841,0.12
836,965,0.64
836,865,0.09
837,837,1.0
837,993,0.55
837,864,0.48
837,857,0.8
837,927,0.39
837,939,0.41
837,988,0.78
837,878,0.86
837,916,0.85
838,838,1.0
838,843,0.24
838,959,0.66
838,954,0.29
838,987,0.48
838,931,0.55
838,913,0.13
838,883,0.86
838,880,0.95
838,881,0.91
839,839,1.0
840,840,1.0
840,865,0.61
840,967,0.39
840,851,0.39
840,949,0.97
840,897,0.13
840,955,0.94
840,937,0.77
840,908,0.76
840,888,0.79
840,956,0.5
841,841,1.0
841,931,0.24
841,863,0.06
841,953,0.38
841,988,0.7
841,850,0.13
841,904,0.8
842,842,1.0
843,843,1.0
843,989,0.89
843,928,0.36
843,894,0.19
843,970,0.38
843,892,0.1
843,950,0.93
843,894,0.02
843,983,0.51
843,884,0.77
843,924,0.07
843,932,0.37
843,948,1.0
843,885,0.75
843,971,0.55
843,974,0.51
843,876,0.08
843,925,0.9
844,844,1.0
844,961,0.82
844,997,0.63
844,996,0.95
844,918,0.91
844,996,0.99
844,965,0.2
844,915,0.31
844,926,0.89
844,931,0.02
844,928,0.74
844,904,0.35
844,900,0.8
844,907,0.64
845,845,1.0
845,858,0.59
845,865,0.63
845,931,0.57
846,846,1.0
846,896,0.29
846,989,0.19
846,901,0.52
847,847,1.0
847,862,0.74
847,931,0.13
847,907,0.78
847,945,0.46
847,918,0.65
847,859,0.36
847,932,0.22
847,981,0.63
847,944,0.05
847,849,0.87
847,938,0.58
847,935,0.06
847,942,0.03
847,869,0.07
847,859,0.28
847,980,0.72
847,917,0.76
848,848,1.0
848,949,0.71
848,995,0.17
848,999,0.62
848,894,0.99
848,939,0.27
848,951,0.5
848,855,0.8
848,937,0.59
848,904,0.79
848,939,0.77
848,926,0.99
848,984,0.83
848,855,0.08
848,997,0.4
848,881,0.61
848,858,0.23
848,879,0.09
848,898,0.51
848,956,0.95
849,849,1.0
849,966,0.31
849,983,0.4
849,954,0.47
849,924,0.92
850,850,1.0
850,981,0.92
850,996,0.15
850,857,0.21
850,958,0.99
850,995,0.0
850,916,0.12
850,924,0.33
850,976,0.69
850,960,0.59
850,890,0.72
851,851,1.0
852,852,1.0
852,876,0.4
852,966,0.83
852,895,0.65
852,996,0.64
852,997,0.82
852,999,0.12
852,976,0.3
852,957,0.45
853,853,1.0
853,982,0.21
853,889,0.22
853,997,0.45
853,933,0.31
853,869,0.09
854,854,1.0
854,920,0.29
854,941,0.32
854,961,0.67
854,994,0.64
854,865,0.53
854,874,0.67
854,943,0.54
854,860,0.42
854,873,0.71
854,956,0.56
854,974,0.44
854,978,0.33
854,857,0.67
854,943,0.71
854,912,0.15
854,860,0.73
855,855,1.0
855,878,0.94
855,987,0.56
855,997,0.91
855,962,0.53
855,965,0.42
855,937,0.17
855,973,0.89
855,974,0.59
855,919,0.65
855,867,0.56
855,862,0.0
855,975,0.66
855,933,0.56
855,877,0.31
855,994,0.84
855,999,0.1
855,962,0.37
855,921,0.46
856,856,1.0
856,891,0.97
856,881,0.16
856,905,0.22
856,984,0.47
856,867,0.68
856,885,0.73
856,867,0.53
857,857,1.0
857,895,0.55
857,961,0.27
857,873,0.55
857,936,0.85
857,861,0.45
857,896,0.54
857,932,0.73
857,873,0.16
857,922,0.41
857,908,0.59
857,889,0.11
857,938,0.8
857,930,0.83
857,874,0.61
857,931,0.54
857,984,0.98
857,919,0.7
858,858,1.0
858,931,0.82
858,903,0.72
858,993,0.22
858,976,0.05
858,963,0.42
858,878,0.0
858,885,0.16
858,934,0.88
858,943,0.34
858,927,0.45
858,893,0.18
858,942,0.01
858,921,1.0
858,885,0.11
858,904,0.31
858,947,0.46
858,879,0.88
858,893,0.15
858,880,0.24
858,925,0.16
859,859,1.0
859,942,0.27
859,931,0.13
859,994,0.92
859,990,0.21
859,956,0.24
859,879,0.64
859,921,0.97
859,952,0.7
859,875,0.98
860,860,1.0
860,953,0.11
860,969,0.71
860,873,0.69
861,861,1.0
861,917,0.68
861,974,0.68
861,925,0.84
861,1000,0.17
861,881,0.16
861,887,0.16
861,901,0.11
861,932,0.73
861,889,0.78
861,880,0.24
862,862,1.0
862,940,0.32
862,995,0.35
862,939,0.29
862,986,0.45
862,948,0.77
862,998,0.9
862,872,0.07
862,997,0.67
862,934,0.62
862,985,0.41
862,953,1.0
862,866,0.48
863,863,1.0
863,936,0.52
863,953,0.0
863,997,0.6
863,989,0.5
863,929,0.19
863,930,0.9
863,950,0.69
863,903,0.73
863,964,0.51
863,999,0.89
863,893,0.16
863,924,0.9
863,986,0.19
863,886,1.0
863,952,0.37
863,874,0.68
864,864,1.0
864,953,0.6
864,930,0.85
864,998,0.9
865,865,1.0
865,881,0.51
865,904,0.22
865,876,0.87
865,875,0.0
865,929,0.4
865,925,0.36
865,983,0.73
865,958,0.22
865,990,0.49
865,999,0.6
865,990,0.5
866,866,1.0
866,884,0.84
866,903,0.82
866,959,0.05
866,992,0.94
866,932,0.14
866,871,0.14
866,927,0.41
866,958,0.83
866,870,0.38
866,867,0.23
866,920,0.07
866,914,0.0
866,990,0.57
866,875,0.41
866,961,0.04
866,940,0.71
866,914,0.41
866,877,0.23
867,867,1.0
867,928,0.11
867,931,0.69
867,953,0.16
867,909,0.93
867,918,0.99
867,885,0.47
867,895,0.42
867,911,0.34
867,881,0.48
867,885,0.28
867,873,0.38
867,922,0.9
867,929,0.38
867,984,0.26
867,955,0.57
867,871,0.69
868,868,1.0
868,899,0.5
868,888,0.02
868,964,0.75
868,998,0.7
868,992,0.88
868,911,1.0
868,877,0.92
868,873,0.74
868,933,0.3
868,889,0.0
868,877,0.92
868,943,0.35
868,973,0.23
868,894,0.12
868,932,0.82
868,988,0.01
869,869,1.0
870,870,1.0
870,935,0.75
870,977,0.52
870,965,0.99
870,960,0.56
870,939,0.58
870,992,0.09
870,918,0.06
870,984,0.85
871,871,1.0
871,974,0.36
871,959,0.07
871,973,0.49
871,943,0.65
871,975,0.31
871,973,0.83
871,899,0.32
871,887,0.89
872,872,1.0
872,965,0.95
872,934,0.33
872,960,0.57
872,908,0.75
872,965,0.07
872,957,0.44
872,897,0.84
872,873,0.16
872,875,0.84
872,987,0.96
872,889,0.72
872,992,0.1
872,894,0.34
872,955,0.57
872,953,0.22
872,946,0.28
873,873,1.0
873,951,0.79
873,956,0.89
873,915,0.87
873,985,0.42
873,998,0.69
873,924,0.42
873,974,0.02
873,966,0.35
873,994,0.45
873,953,0.1
873,922,0.01
873,935,0.06
873,945,0.33
874,874,1.0
874,876,0.24
874,944,0.26
874,893,0.8
874,992,0.61
874,996,0.96
874,977,0.74
874,878,0.86
874,883,0.56
874,914,0.18
875,875,1.0
875,902,0.03
875,934,0.37
875,961,0.34
875,953,0.07
875,898,0.04
876,876,1.0
876,907,0.36
876,881,0.66
876,969,0.32
876,968,0.42
876,966,0.93
876,880,0.63
876,993,0.54
876,959,0.44
876,975,0.69
876,914,0.8
876,987,0.48
876,984,0.12
876,940,0.06
876,891,0.65
877,877,1.0
877,905,0.17
877,960,0.74
877,1000,0.03
877,979,0.4
877,965,0.99
877,918,0.34
877,994,0.61
877,956,0.01
877,985,0.1
877,992,0.24
877,932,0.98
877,927,0.24
877,890,0.37
877,906,0.41
877,896,0.62
877,989,0.33
877,986,0.22
878,878,1.0
878,944,0.61
878,965,0.3
878,920,0.71
878,909,0.78
878,931,0.7
878,905,0.87
878,963,0.87
879,879,1.0
880,880,1.0
880,890,0.75
880,897,0.78
880,906,0.21
880,914,0.58
880,971,0.66
880,983,0.5
880,909,0.63
880,950,0.86
880,916,0.03
880,987,0.84
881,881,1.0
881,924,0.51
881,982,0.56
881,975,0.01
881,922,0.78
881,925,0.29
881,889,0.15
881,988,0.35
881,981,0.2
881,889,0.58
881,902,0.77
881,971,0.42
881,963,0.84
881,969,0.4
881,942,0.18
882,882,1.0
882,920,0.46
882,895,0.41
882,989,0.53
882,990,0.24
882,998,0.03
882,931,0.89
882,953,0.72
882,998,0.39
882,903,0.36
882,941,0.03
882,896,0.09
883,883,1.0
883,938,0.79
883,932,0.09
883,894,0.14
883,970,0.26
883,946,0.66
883,925,0.59
883,990,0.1
883,969,0.15
883,901,0.24
883,921,0.91
883,949,0.04
883,915,0.83
883,913,0.61
883,891,0.87
883,889,0.16
883,992,0.88
883,957,0.35
883,958,0.23
883,986,0.93
884,884,1.0
884,889,0.12
884,975,0.72
884,907,0.53
884,887,0.12
884,896,0.95
884,935,0.72
884,996,0.75
884,931,0.02
884,986,0.37
884,938,0.67
884,968,0.55
884,905,0.41
884,966,0.96
884,928,0.95
884,913,0.31
885,885,1.0
885,941,0.91
885,961,0.65
885,918,0.85
885,939,0.05
885,894,0.8
885,941,0.94
885,991,0.04
885,969,0.66
885,981,0.89
886,886,1.0
886,992,0.04
886,916,0.05
886,896,0.99
886,908,0.92
886,938,0.25
886,930,0.03
886,907,0.73
887,887,1.0
887,938,0.47
887,963,0.88
887,901,0.41
887,982,0.0
887,971,0.99
887,986,0.5
887,901,0.37
887,939,0.62
887,982,0.17
887,969,0.52
888,888,1.0
888,919,0.8
888,977,0.8
888,909,0.22
888,912,0.49
888,961,0.97
888,904,0.37
888,932,0.32
889,889,1.0
889,931,0.11
889,978,0.97
889,925,0.09
890,890,1.0
890,968,0.14
890,941,0.52
890,924,0.05
890,980,0.95
890,944,0.54
890,973,0.55
890,912,0.44
890,948,0.12
890,891,0.89
890,992,0.76
890,944,0.92
890,942,0.7
890,952,0.3
890,991,0.85
890,918,0.22
891,891,1.0
891,950,0.77
891,958,0.18
892,892,1.0
892,908,0.57
892,937,0.64
892,930,0.35
892,983,0.63
892,975,0.59
892,907,0.65
892,947,0.91
892,956,0.47
892,933,0.97
892,1000,0.91
892,903,0.48
892,989,0.86
892,914,0.47
892,991,0.21
892,990,0.66
892,935,0.25
892,938,0.01
892,934,0.73
893,893,1.0
893,993,0.92
893,957,0.68
893,918,0.44
893,968,0.59
893,894,0.27
893,896,0.91
893,955,0.4
893,974,0.73
893,972,0.64
893,926,0.19
893,946,0.07
893,920,0.05
893,981,0.53
893,917,0.94
894,894,1.0
894,896,0.95
895,895,1.0
895,912,0.39
895,909,0.16
895,987,0.8
895,969,0.34
895,926,0.78
896,896,1.0
896,906,0.39
896,957,0.76
896,912,0.67
896,963,0.47
897,897,1.0
898,898,1.0
898,979,0.44
898,968,0.22
898,981,0.03
898,947,0.23
898,911,0.58
898,901,0.52
898,981,0.08
898,899,0.58
898,939,0.35
898,972,0.23
898,940,0.47
899,899,1.0
899,943,0.72
899,982,0.31
899,903,0.3
899,991,0.25
899,989,0.93
899,993,0.71
899,923,0.03
899,997,0.41
899,945,0.18
899,972,0.79
899,930,0.69
899,901,0.46
899,919,0.09
899,991,0.81
900,900,1.0
900,957,0.59
900,994,0.81
900,915,0.43
900,906,0.64
900,994,0.83
900,967,0.3
900,991,0.25
900,907,0.06
901,901,1.0
901,965,0.46
901,993,0.6
901,983,0.48
901,981,0.14
901,980,0.29
902,902,1.0
902,984,0.65
902,960,0.0
902,995,0.33
902,932,0.42
902,930,0.21
902,956,0.68
902,951,0.08
902,998,0.62
902,973,0.67
902,952,0.69
902,903,0.41
902,997,0.87
902,997,0.95
902,925,0.16
902,970,0.83
902,950,0.68
902,970,0.29
903,903,1.0
903,937,0.58
903,949,0.12
903,924,0.43
903,943,0.17
903,997,0.35
903,911,0.04
903,993,0.4
903,986,0.29
903,991,0.36
903,962,0.35
903,934,0.71
903,940,0.85
904,904,1.0
904,912,0.65
904,923,0.71
904,940,0.21
904,933,0.14
904,906,0.08
904,984,0.87
904,976,0.74
904,980,0.76
904,922,0.39
904,990,0.58
904,965,0.42
904,948,0.26
904,922,0.51
904,961,0.93
904,927,0.48
905,905,1.0
905,941,0.36
906,906,1.0
906,980,0.94
906,943,0.4
906,940,0.71
906,966,0.44
906,925,0.52
906,956,0.94
907,907,1.0
907,956,0.46
907,969,0.23
907,995,0.54
907,926,0.8
907,950,0.79
907,975,0.09
907,924,0.28
907,920,0.39
908,908,1.0
908,949,0.69
908,913,0.13
908,948,0.17
908,922,0.27
908,953,0.43
908,929,0.65
908,910,0.4
908,909,0.49
908,976,0.3
908,972,0.47
908,939,0.86
908,946,0.43
909,909,1.0
909,931,0.22
909,910,0.77
909,988,0.06
909,994,0.57
909,998,0.64
909,935,0.34
909,960,0.25
909,960,0.59
909,957,0.74
909,948,0.02
909,920,0.38
909,976,0.16
910,910,1.0
910,981,0.5
910,924,0.23
910,967,0.08
910,924,0.37
910,932,0.76
910,925,0.29
910,927,0.22
910,947,0.53
910,936,0.27
911,911,1.0
911,931,0.28
911,974,0.76
912,912,1.0
912,976,0.24
912,992,0.64
912,966,0.63
912,994,0.2
912,948,0.23
912,915,0.35
912,965,0.38
912,951,0.98
912,941,0.72
912,972,0.61
912,922,0.41
912,961,0.81
912,915,0.99
912,914,0.54
913,913,1.0
913,983,0.43
913,998,0.95
913,947,0.38
913,919,0.44
913,948,0.07
913,993,0.53
913,969,0.24
913,968,0.71
913,954,0.77
913,967,0.22
913,982,0.98
914,914,1.0
914,963,0.62
914,969,0.25
914,983,0.61
914,929,0.47
914,950,0.47
914,959,0.95
914,980,0.03
914,979,0.79
914,923,0.3
914,929,0.62
914,979,0.6
914,963,0.4
914,943,0.42
914,945,0.83
914,923,0.2
914,950,0.96
914,979,0.21
914,976,0.98
914,929,0.76
915,915,1.0
915,935,0.98
915,950,0.69
915,939,0.65
915,951,0.81
915,955,0.88
915,981,0.53
915,1000,0.75
915,947,0.9
916,916,1.0
916,950,0.22
917,917,1.0
917,938,0.61
917,960,0.26
918,918,1.0
918,949,0.42
918,967,0.48
918,966,0.38
918,950,0.54
918,933,0.2
918,991,0.88
918,995,0.73
918,958,0.36
918,959,0.43
918,967,0.55
918,967,0.56
918,955,0.55
918,939,0.38
918,961,0.6
918,957,0.08
918,946,0.71
918,979,0.35
918,952,0.1
919,919,1.0
919,966,0.61
920,920,1.0
921,921,1.0
921,942,0.24
921,987,0.33
921,999,0.55
921,952,0.49
922,922,1.0
922,1000,0.17
922,926,0.4
922,968,0.28
922,981,0.6
923,923,1.0
923,934,0.74
923,933,0.96
923,958,0.07
923,932,0.75
923,969,0.56
923,943,0.15
923,936,0.24
923,943,0.76
923,964,0.41
924,924,1.0
924,941,0.33
925,925,1.0
925,936,0.13
925,938,0.89
925,970,0.17
925,971,0.44
925,960,0.73
925,950,0.65
925,930,0.51
925,981,0.21
925,970,0.73
925,943,0.94
925,966,0.01
925,939,0.74
925,966,0.82
925,966,0.04
925,939,0.61
926,926,1.0
926,965,0.71
926,970,0.07
926,935,0.81
926,993,0.3
926,987,0.34
926,983,0.38
926,970,0.64
926,952,0.43
926,981,0.14
926,976,0.06
926,966,0.22
926,934,0.22
926,999,0.49
926,979,0.46
926,997,0.85
926,955,0.38
926,995,0.3
926,948,0.9
927,927,1.0
927,969,0.09
927,999,0.3
928,928,1.0
928,994,0.93
928,948,0.76
929,929,1.0
930,930,1.0
930,957,0.37
930,995,0.32
930,983,0.68
930,992,0.04
930,944,0.68
930,981,0.87
930,933,0.59
930,994,0.1
930,965,0.85
931,931,1.0
931,987,0.67
931,972,0.71
931,962,0.65
931,991,0.33
931,938,0.51
931,938,0.09
931,1000,0.11
931,933,0.52
931,993,0.35
931,958,0.11
931,963,0.15
931,973,0.97
931,978,0.12
931,937,0.51
931,979,0.45
931,988,0.66
932,932,1.0
932,940,0.22
932,986,0.6
932,934,0.84
932,989,0.16
932,957,0.13
932,967,0.21
932,938,0.55
932,933,0.02
932,954,0.8
932,978,0.39
932,957,0.79
932,960,0.93
932,976,0.66
932,956,0.05
932,971,0.34
932,975,0.62
932,996,0.82
932,980,0.47
932,965,0.47
932,966,0.1
933,933,1.0
933,982,0.24
933,934,0.4
933,954,0.92
933,961,0.64
933,992,0.17
933,936,0.47
933,981,0.36
933,938,0.36
933,947,0.74
933,975,0.62
934,934,1.0
934,973,0.96
934,980,0.77
934,979,0.64
934,981,0.33
934,963,0.2
934,1000,0.21
934,940,0.52
934,988,0.37
934,986,0.88
934,955,0.57
934,982,0.2
934,950,0.74
934,991,0.2
934,943,0.34
934,941,0.02
934,948,0.23
934,995,0.31
934,962,0.16
934,996,0.13
935,935,1.0
935,970,0.38
935,993,0.49
935,986,0.31
935,992,0.31
935,947,0.41
935,974,0.34
935,957,0.23
935,949,0.34
935,938,0.83
935,971,0.74
935,939,0.26
936,936,1.0
937,937,1.0
937,986,0.53
938,938,1.0
938,942,0.76
938,952,0.3
938,999,0.33
938,981,0.79
938,948,0.44
938,991,0.81
